comp.sys.ibm.pc.hardware,Hello	all	You	the	Net	are	my	last	resort	or	I	ll	just	change	my	job	This	might	be	a	FAQ	e	g	mixing	controllers	but	haven	t	seen	any	Sys	486	33	AMI	BIOS	and	your	run	of	the	mill	multi	I	O	card	with	serials	paral	floppies	and	IDE	controller	clone	Gw2760	EX	there	are	no	jumpers	affecting	the	HD	or	ctrller	Quantum	ProDrive	LPS	3	105M	type	47	755cyl	16hds	17spt	Pb	I	want	to	bring	in	this	2nd	hand	neat	price	Maxtor	XT	B380E	330M	15ms	BIOS	type	1	ctrller	manages	the	real	geom	1630cyl	8hds	52spt	Western	Digital	WD1007V	SE1	ESDI	ctrller	no	floppies	jumpers	set	IRQ	14	15	hw	port	addr	1F0	170	and	BIOS	addr	CC00	C800	and	other	floppy	format	stuff	Goal	have	the	WD	ESDI	as	a	secondary	controller	and	have	both	disks	simultaneously	working	Being	able	to	boot	from	the	ESDI	too	would	be	a	nice	bonus	but	is	not	expected	Ultimate	goal	have	room	for	Linux	et	al	Ex	of	scheme	I	have	in	mind	boot	from	IDE	HD	or	floppy	and	mount	the	ESDI	as	root	Not	booting	from	ESDI	or	even	from	HD	is	acceptable	I	have	tried	numerous	all	combinations	to	no	avail	They	work	alone	or	can	coexist	witout	hang	ups	but	can	t	access	the	ESDI	or	the	IDE	depending	on	setup	jumpers	Useful	suggestions	might	be	How	do	I	tell	the	BIOS	setup	about	two	ctrllers	I	guess	the	2nd	HD	is	expected	to	hang	off	the	same	ctrller	as	the	1st	Do	I	need	some	driver	to	make	it	work	some	new	BIOS	chip	for	any	of	these	cards	do	I	have	to	buy	another	controller	to	make	them	HDs	happy	IDE	is	cheaper	ESDI	is	hard	to	find	and	rather	costly	I	m	not	rich	or	I	wouldnt	try	to	scavenge	around	so	soft	slns	are	preferred	adapters	of	some	sort	I	can	hold	a	soldering	iron	and	can	change	a	chip	or	put	a	jumper	Also	useful	BBS	or	Hot	line	of	Western	Digital	ftp	archives	with	relevant	info	expert	stores	in	Toronto	Ontario	area	that	would	be	a	miracle	haven	t	seen	any	really	knowledgeable	ppl	in	a	while	any	hints	into	inner	workings	of	the	system	anything	else	that	helped	you	in	similar	situations	prayers	Direct	or	posted	replies	are	ok	Many	thanks	Cat
comp.sys.ibm.pc.hardware,I	have	a	486sx	20	5	megs	RAM	85	meg	harddrive	Stacked	to	160	w	Stacker	3	0	3	5	floppy	3	expansion	slots	2	drive	bays	VGA	card	no	monitor	650	00	or	interesting	combination	of	cash	and	trade	Located	in	Chicago	Please	e	mail	to	this	address	tmccn	merle	acns	nwu	edu	or	call	Allister	at	312	743	5603	Thanks
alt.atheism,I	would	rather	be	at	a	higher	risk	of	being	killed	than	actually	killed	by	mistake	Though	I	do	agree	with	the	concept	that	the	type	D	and	E	murderers	are	a	massive	waste	of	space	and	resources	I	don	t	agree	with	the	concept	killing	is	wrong	if	you	kill	we	will	punish	you	our	punishment	will	be	to	kill	you	Seems	to	be	lacking	in	consistency
comp.sys.ibm.pc.hardware,There	were	an	assortment	of	firmware	problems	but	that	is	pretty	much	expected	with	any	FAX	modem	talking	with	a	different	FAX	or	modem	which	may	have	also	been	revised	or	is	new	I	m	pretty	much	oblivious	to	any	current	firmware	problems	so	you	ll	have	to	get	it	from	someone	else	However	I	can	tell	you	to	stay	clear	of	any	board	which	uses	the	Rockwell	MPU	as	opposed	to	the	DPU	for	an	internal	implementation	This	is	because	the	MPU	used	speed	buffering	instead	of	having	a	16550	interface	Without	the	550	interface	the	number	of	interrupts	are	still	the	same	and	thus	may	get	dropped	under	multitasking	conditions	like	in	windows	As	far	as	I	know	the	speed	buffering	works	OK	for	external	modems	if	a	550	is	used	on	the	internal	serial	port	board	Hope	this	helps	Tom
comp.sys.ibm.pc.hardware,ALL	this	shows	is	that	YOU	don	t	know	much	about	SCSI	SCSI	1	with	a	SCSI	1	controler	chip	range	is	indeed	0	5MB	s	and	that	is	ALL	you	have	right	about	SCSI	SCSI	1	With	a	SCSI	2	controller	chip	4	6MB	s	with	10MB	s	burst	8	bit	Note	the	INCREASE	in	SPEED	the	Mac	Quadra	uses	this	version	of	SCSI	1	so	it	DOES	exist	Some	PC	use	this	set	up	too	SCSI	2	8	bit	SCSI	1	mode	4	6MB	s	with	10MB	s	burst	SCSI	2	16	bit	wide	or	fast	mode	8	12MB	s	with	20MB	s	burst	SCSI	2	32	bit	wide	AND	fast	15	20MB	s	with	40MB	s	burst	By	your	OWN	data	the	Although	SCSI	is	twice	as	fast	as	ESDI	is	correct	With	a	SCSI	2	controller	chip	SCSI	1	can	reach	10MB	s	which	is	indeed	20	faster	than	IDE	120	of	8	3	is	9	96	ALL	these	SCSI	facts	have	been	posted	to	this	newsgroup	in	my	Mac	IBM	info	sheet	available	by	FTP	on	sumex	aim	stanford	edu	36	44	0	6	in	the	info	mac	report	as	mac	ibm	compare	version	txt	It	should	be	173	but	161	may	still	be	there	Part	of	this	problem	is	both	Mac	and	IBM	PC	are	inconsiant	about	what	SCSI	is	which	Though	it	is	WELL	documented	that	the	Quadra	has	a	SCSI	2	chip	an	Apple	salesperson	said	it	uses	a	fast	SCSI	1	chip	Not	at	a	6MB	s	10MB	s	burst	it	does	not	SCSI	1	is	5MB	s	maximum	synchronous	and	Quadra	uses	ANsynchronous	SCSI	which	is	SLOWER	It	seems	that	Mac	and	IBM	see	SCSI	1	interface	and	think	SCSI	1	when	it	maybe	a	SCSI	1	interface	driven	in	the	machine	by	a	SCSi	2	controller	chip	in	8	bit	mode	Which	is	MUCH	FASTER	then	true	SCSI	1	can	go
comp.sys.ibm.pc.hardware,I	just	purchased	a	Viewsonic	17	and	and	Orchid	P9000	In	short	I	am	happy	with	the	monitor	and	unhappy	with	the	card	I	have	spent	a	lot	more	time	futzing	with	the	card	so	that	is	what	I	am	going	to	write	about	The	monitor	is	pretty	The	moires	I	had	under	Simcity	on	my	17	Magnavox	went	away	It	isn	t	as	heavy	as	I	thought	it	would	be	45	lbs	I	think	So	much	for	the	monitor	On	to	the	bitch	session	and	test	results	In	going	with	the	modern	trend	the	Orchid	P9000	card	only	supports	16	colors	in	640x480	mode	without	a	driver	Of	course	this	breaks	any	DOS	program	which	uses	SVGA	modes	like	most	of	my	CD	ROMs	The	Compudyne	Whiplash	VGA	Orchid	Fahrenheit	1280	and	Orchid	F	VLB	all	share	this	limitation	Those	are	all	S3	cards	which	means	it	is	an	S3	problem	for	them	the	P9000	uses	a	Weitek	VGA	chip	which	also	doesn	t	support	them	The	Hercules	Graphite	card	does	seem	to	have	these	modes	but	I	didn	t	run	the	same	test	cases	as	I	did	on	the	other	boards	during	the	brief	time	I	had	it	It	was	able	to	print	the	splash	screen	for	the	Grolier	s	Encyclopedia	though	which	the	S3	cards	just	printed	as	hash	which	is	why	I	suspect	the	SVGA	modes	are	supported	The	supported	resolutions	really	annoy	me	You	can	do	1280x1024	at	75Hz	if	you	tell	the	driver	you	have	an	NEC	5FG	they	only	have	about	six	monitors	listed	plus	Generic	and	if	you	choose	Generic	you	can	t	get	any	high	refreshes	at	ALL	But	at	1024x768	you	are	limited	to	70Hz	Seems	to	me	that	the	hardware	should	be	able	to	support	the	bandwidth	if	it	can	do	75Hz	at	1280	it	sure	should	be	able	to	do	it	at	1024	Higher	vertical	resolution	was	the	main	reason	I	bought	the	card	over	the	Orchid	F	VLB	I	currently	have	and	it	will	do	1024x768x70	Hz	as	well	The	higher	graphics	modes	all	crash	HP	Dashboard	I	just	got	off	the	phone	with	Orchid	and	with	the	1	1	drivers	I	don	t	know	what	I	have	he	was	unable	to	recreate	the	problem	On	the	plus	side	their	tech	rep	was	as	helpful	as	he	could	be	and	booted	up	the	program	on	his	computer	to	verify	he	didn	t	have	the	problem	He	didn	t	know	why	they	limited	the	refresh	to	70	Hz	either	The	board	is	faster	that	the	OFVLB	for	most	things	according	to	the	Hercules	Speedy	program	This	program	tests	various	operations	and	reports	the	results	in	pixels	second	I	don	t	have	the	numbers	for	the	Graphite	card	but	they	were	close	to	half	of	the	OFVLB	ie	slower	but	that	was	running	in	a	20MHz	386	ISA	so	the	numbers	aren	t	really	comparable	The	following	numbers	were	all	obtained	using	a	486	33	MHz	AIR	motherboard	UMC	chipset	with	8	MB	memory	I	give	ranges	because	the	program	reports	the	numbers	as	it	computes	them	and	these	tend	to	jump	around	a	bit	K	means	thousand	not	1024	M	means	million	pixels	per	second	Orchid	Fahrenheit	VLB	Orchid	P9000	Chip	S3	805	Weitek	9000	DIB	to	Screen	182K	190K	228K	240K	Memory	to	Screen	5	9M	6	2M	8	4M	8	9M	Screen	to	Screen	14M	14	8M	29M	30	8M	Vector	solid	2	4M	2	8M	2	9M	Vector	styled	55K	58K	449K	473K	Polygon	shaded	1	8M	2	1M	1	6M	1	9M	Polygon	hatched	6	9M	7	9M	1	3M	1	7M	Ternary	Rops	1	9M	2	4M	477K	520K	Font	130K	160K	46K	55K	1	2M	The	DIB	to	Screen	test	takes	a	device	independent	bitmap	of	a	face	and	transfers	it	to	the	screen	I	have	no	idea	what	is	being	done	internally	as	far	as	conversions	go	The	memory	to	screen	takes	the	same	face	and	copies	it	to	the	screen	my	guess	is	after	it	has	been	rasterized	into	a	bitmap	that	can	just	be	copied	to	the	video	display	The	screen	to	screen	test	copies	that	face	from	place	to	place	on	the	screen	Awesome	Interestingly	the	solid	vectors	and	shaded	polygons	show	no	improvement	and	hatched	polygons	ie	filled	with	cross	hatching	and	Ternary	Rops	whatever	they	are	Graphics	operations	like	XORs	maybe	are	a	dead	loss	on	the	9000	I	give	two	numbers	for	the	9000	fonts	because	I	think	they	are	caching	When	the	fonts	are	first	drawn	on	the	screen	they	are	done	fairly	slowly	1	3	the	speed	of	the	OFVLB	Then	the	speed	increases	dramatically	Sounds	like	programming	to	a	benchmark	to	me	I	make	no	claims	that	these	numbers	mean	anything	at	all	Its	just	what	I	saw	when	I	ran	them	on	my	computer	I	normally	don	t	write	disclaimers	but	this	time	maybe	I	d	better	My	testing	is	totally	unconnected	with	my	work	I	program	under	UNIX	on	Decstations	is	done	completely	without	the	knowledge	blessing	or	equipment	of	my	company
comp.sys.ibm.pc.hardware,Can	someone	tell	me	the	maximum	horizontal	and	vertical	refresh	rates	of	the	NEC	5fgx	not	the	5fge
alt.atheism,This	is	fascinating	Atheists	argue	for	abortion	defend	homosexuality	as	a	means	of	population	control	insist	that	the	only	values	are	biological	and	condemn	war	and	capital	punishment	According	to	Benedikt	if	something	is	contardictory	it	cannot	exist	which	in	this	case	means	atheists	I	suppose	I	would	like	to	understand	how	an	atheist	can	object	to	war	an	excellent	means	of	controlling	population	growth	or	to	capital	punishment	I	m	sorry	but	the	logic	escapes	me	And	why	just	capital	punishment	what	is	being	questioned	here	the	propriety	of	killing	or	of	punishment	What	is	the	basis	of	the	ecomplaint
comp.sys.ibm.pc.hardware,The	BusLogic	cards	have	an	OS	2	2	0	driver	that	does	work	with	the	March	2	1	beta	Support	for	the	BusLogic	cards	is	not	included	with	OS	2	2	0	any	longer	If	you	wish	to	install	the	beta	from	the	CD	ROM	you	will	need	to	REM	out	the	Adaptec	device	drivers	as	they	have	a	nasty	tendency	to	crash	the	BusLogic	cards	when	OS	2	attempts	to	use	them	Thanks	Adaptec	So	you	add	the	BusLogic	drivers	to	the	config	sys	on	the	CD	ROM	boot	disk	and	REM	out	the	Adaptec	drivers	Then	you	install	the	whole	1st	half	of	the	Beta	and	it	won	t	work	IBM	nicely	copies	in	the	Adaptec	drivers	once	again	Thanks	IBM	So	REM	out	the	Adaptec	drivers	once	more	and	reboot	If	you	have	everything	in	the	right	order	it	will	work	Things	are	pretty	smooth	through	the	rest	of	the	installation	except	OS	2	will	try	to	install	the	Adaptec	SCSI	drivers	once	again	at	the	end	so	you	are	off	to	more	REM	statements	and	more	fun	The	BT	542Bk	comes	with	drivers	and	costs	the	same	as	the	Adaptec	cards	that	do	not	come	with	drivers	The	DOS	drivers	work	great	This	card	can	easily	be	configured	to	work	with	8	different	sets	of	I	O	ports	and	you	can	use	multiple	host	adapters	in	one	machine	If	you	get	a	new	card	it	will	also	be	able	to	support	up	to	8	GB	drives	under	DOS	Hope	this	helps	Dan
comp.sys.ibm.pc.hardware,I	have	some	used	but	working	parts	available	for	the	original	IBM	laptop	the	PC	Convertible	If	you	have	one	of	these	things	and	still	are	using	it	you	may	have	found	out	that	IBM	wants	OUTRAGEOUS	prices	for	parts	I	built	up	a	supply	of	enough	parts	to	keep	mine	going	for	a	few	years	and	will	be	willing	to	part	with	the	rest	Basically	I	have	all	the	standard	parts	EXCEPT	Motherboard	Battery	Power	Supply	I	ve	got	a	few	of	the	accessories	too	just	ask	These	are	in	very	limited	supply	however	I	ve	basically	just	cannibalized	a	couple	of	old	machines	If	you	are	interested	please	e	mail	me
alt.atheism,
alt.atheism,deletions	deletions	As	you	have	presented	it	it	is	indeed	an	argument	from	incredulity	However	from	what	I	have	seen	it	is	not	often	presented	in	this	manner	It	is	usually	presented	more	in	the	form	And	besides	I	cannot	see	nor	have	I	ever	been	offered	a	convincing	explanation	Moreover	it	is	not	unreasonable	to	ask	for	an	explanation	for	such	phenomena	That	theism	does	not	provide	a	convincing	explanation	is	not	an	argument	in	theism	s	favor	Especially	when	different	theisms	offer	different	explanations	and	even	different	adherents	of	what	is	purportedly	the	same	theism	give	different	explanations	Not	im	my	experience	In	my	experience	the	most	common	reason	is	the	lack	of	evidence	in	theism	s	favor	You	mileage	may	vary	Oh	heck	I	ll	be	snide	this	once	It	s	also	fairly	easy	to	attack	arguments	that	are	not	made	I	e	strawmen	Sage	advice	indeed	Sincerely	Raymond	Ingles	ingles	engin	umich	edu
comp.sys.ibm.pc.hardware,I	am	looking	for	an	inexpensive	vlb	card	and	have	yet	to	run	across	any	real	reviews	of	them	One	of	the	cards	the	local	stores	are	pushing	is	the	Genoa	8500	for	125	140	Apparently	it	uses	a	Cirrus	Logic	acc	chip	but	I	don	t	know	which	one	GD5426	One	of	the	shops	I	ve	spoken	with	claims	the	card	out	performs	the	Diamond	Stealth	24	vl	and	the	Orchid	Fahrenheit	1280	plus	vl	cards	S3	86C805	based	but	that	can	t	be	true	if	it	is	using	the	GD5426	I	like	the	price	of	the	Genoa	8500	but	if	it	lags	in	performance	behind	the	S3	cards	I	ll	pay	the	extra	50	for	one	of	them	Any	info	on	low	end	vlb	cards	would	be	appreciated	If	I	get	replies	via	email	I	ll	post	summary	info	if	anyone	else	is	interested
comp.sys.ibm.pc.hardware,Hi	all	hardware	netters	I	ve	seen	recently	on	some	magazines	advertising	a	NEW	Trident	graphics	card	call	8900CL	The	ad	said	it	s	new	and	faster	How	is	it	compare	to	Tseng	ET4000	BTW	which	is	the	fastest	non	accelerated	SVGA	on	the	market	Any	info	or	benchmark	are	welcome	Thanks	in	advance	regards
comp.sys.ibm.pc.hardware,Could	some	one	tell	me	what	Phar	Lap	err	35	The	386	chip	is	currently	executing	in	virtual	8086	mode	under	the	control	of	another	program	You	must	turn	off	this	other	program	in	order	to	use	386	DOS	Extender	to	run	in	protected	mode	means	This	shows	up	on	a	CompuAdd	Express	486	33	whenever	a	program	such	as	Matlab	or	Maple	is	run	It	has	been	tried	under	dr	dos	6	0	msdos	5	0	and	4dos	4	01	There	is	nothing	nada	in	memory	Nothing	appears	on	a	virus	check	Anybody	spectre	jupiter	nmt	edu	spectre	cyborg1	nmt	edu	This	world	And	everything	in	it	Illusions	Richard	Every	bit	of	it	illusions	Do	you	understand	that	Donald	Shimoda	I	used	to	get	this	problem	with	AutoCad	when	using	the	NOEMS	switch	with	EMM386	EXE	in	DOS	5	0	If	you	allocate	some	ram	to	EMM386	the	problem	should	go	away
alt.atheism,most	of	post	deleted	There	is	an	easy	way	out	Post	the	flyers	on	the	stall	doors	but	add	at	the	bottom	in	nice	large	capitals	EMERGENCY	TOILET	PAPER
comp.sys.ibm.pc.hardware,Hi	to	all	you	PC	gurus	I	m	new	to	these	groups	and	so	please	forgive	me	if	my	questions	are	frequently	asked	but	I	don	t	know	the	answer	I	ve	been	recently	having	some	problems	with	my	386	computer	with	a	Seagate	40	meg	hard	drive	I	occasionally	find	corrupted	files	but	most	of	the	time	programs	work	fine	Are	there	any	utilities	that	are	easily	available	that	can	help	me	determine	whether	or	not	the	problem	is	a	result	of	the	hard	drive	vs	an	ill	behaved	program	or	some	other	hardware	item	Are	there	utilites	to	determine	whether	or	not	the	hard	drive	is	properly	aligned	etc	As	might	be	expected	I	would	greatly	appreciate	any	help	on	this	matter	I	m	considering	just	reformatting	the	disk	and	reinstalling	everything	and	hoping	that	will	fix	the	problem	but	I	would	like	to	have	some	assurance	of	what	the	problem	cause	is	Also	can	someone	give	me	an	opinion	on	DOS	6	0	Are	the	compression	and	defragmentation	routines	good	enough	to	consider	the	upgrade	if	I	don	t	have	those	routines	already	as	opposed	to	buying	them	separately	Much	thanks	in	advance	for	any	help
comp.sys.ibm.pc.hardware,In	PC	Magazine	April	27	1993	29	Although	SCSI	is	twice	as	fasst	as	ESDI	20	faster	than	IDE	and	support	up	to	7	devices	its	acceptance	has	long	been	stalled	by	incompatability	problems	and	installation	headaches	note	what	it	does	NOT	site	as	a	factor	PRICE	int	eh	same	article	the	PC	would	will	get	plug	and	play	SCSI	from	the	article	it	seems	you	get	plug	and	play	SCSI	1	only	since	SCSI	2	in	FULL	implimentation	has	TEN	NOT	7	devices	SCSI	1	intergration	is	sited	as	another	part	of	the	MicroSoft	Plug	and	play	program
comp.sys.ibm.pc.hardware,One	more	thing	to	add	the	Orchid	board	vesa	bios	is	only	able	to	handle	the	1	meg	dram	on	board	the	Viper	however	can	utilize	the	2	meg	vram	on	board	to	support	vesa	modes	such	as	1280x1024x256	800x600x16	mil	and	1024x768x65536	under	Dos
comp.sys.ibm.pc.hardware,intermediate	reply	suggesting	cable	switch	deleted	I	hate	to	burst	your	bubble	but	you	cannot	slip	in	a	B	to	that	particular	AMI	BIOS	setting	That	setting	only	allows	you	to	set	the	boot	order	of	the	floppy	A	with	respect	to	the	primary	HD	C	i	e	check	A	first	then	C	or	check	C	then	A
alt.atheism,Probably	we	would	have	much	the	same	problems	with	only	a	slight	shift	in	emphasis	Weekends	might	not	be	so	inviolate	more	common	to	work	7	days	a	week	in	a	business	and	instead	of	American	Atheists	we	would	have	similar	religious	organizations	A	persons	religious	belief	seems	more	as	a	crutch	and	justification	for	actions	than	a	guide	to	determine	actions	Of	course	people	would	have	to	come	up	with	more	fascinating	rationalizations	for	their	actions	but	that	could	be	fun	to	watch	It	seems	to	me	that	for	most	people	religion	in	America	doesn	t	matter	that	much	You	have	extreemists	on	both	ends	but	a	large	majority	don	t	make	too	much	of	an	issue	about	it	as	long	as	you	don	t	Now	admittedly	I	have	never	had	to	suffer	the	Bible	Belt	but	I	am	just	north	of	it	and	see	the	fringes	and	the	reasonable	people	in	most	things	tend	to	be	reasonable	in	religion	as	well	I	don	t	bother	according	a	higher	value	to	my	thinking	or	just	about	anybodys	thinking	I	don	t	want	to	fall	in	that	trap	Because	if	you	do	start	that	then	you	are	then	to	decide	which	is	better	says	whom	why	is	there	a	best	and	also	what	to	do	about	those	who	have	inferior	modes	of	thinking	IDIC	Infinite	Diversity	in	Infinite	Combinations	I	ll	argue	it	over	a	soda	but	not	over	much	more	Just	my	12	What	inflation	has	done
comp.sys.ibm.pc.hardware,Do	you	really	need	to	switch	to	a	DX2	66	instead	of	a	DX50	As	I	understand	it	DX50	s	can	have	local	bus	devices	on	the	mother	board	but	not	local	bus	slots	And	according	to	what	I	been	told	many	systems	go	beyond	the	VESA	local	bus	standard	in	order	to	provide	DX50	systems	with	a	local	bus	slot	capability	I	have	definitly	seen	a	mother	board	with	2	local	bus	slots	which	claimed	to	be	able	to	support	any	CPU	including	the	DX2	66	and	DX50	Can	someone	throw	some	more	informed	light	on	this	issue	You	will	need	to	check	with	peripheral	makers	to	see	if	their	boards	will	work	at	50	MHz	Some	will	with	some	motherboards
comp.sys.ibm.pc.hardware,This	is	for	a	friend	of	mine	Please	send	answers	directly	to	him	E	Mail	adress	see	below	HIGHSPEED	ANALOG	DIGITAL	PC	BOARD	Hello	LAdies	and	Gentleman	I	am	looking	for	a	highspeed	A	D	PC	Board	with	a	sampling	rate	above	250	MHz	an	a	resolution	of	8	bit	The	sampling	rate	can	be	arranged	by	an	interleave	mode	where	the	time	equivalent	sampling	yields	2	4	or	8	times	higher	sampling	rate	than	the	A	D	Converter	uses	in	non	interleave	mode	The	board	must	content	an	A	D	Converter	similar	to	Analog	Devices	AD	9028	or	AD	9038	or	if	available	a	faster	on	If	you	a	PC	Board	16	bit	slot	ISA	with	this	specification	or	better	please	send	me	an	EMail	hansch	cdc2	ikph	uni	hannover	dbp	de	or	a	Telefax	to	49	511	7629353	Thanks	in	advance	for	your	help	Sincerely	Matthias	Hansch	IKPH	University	of	Hannover	Germany	Andreas	Heinbokel	heinboke	tnt	uni	hannover	de
comp.sys.ibm.pc.hardware,I	have	a	Sony	1604S	17	monitor	and	I	don	t	see	any	lines	across	the	screen	and	am	only	using	the	non	interlaced	mode	But	because	of	the	hor	lines	and	poping	that	I	do	see	and	hear	when	I	am	usinf	800x600x256	and	1024x768x256	modes	and	switch	back	to	anything	of	less	I	would	not	buy	another	Sony	at	what	ever	price	Oh	ya	this	is	I	guess	a	15	viewing	area	It	don	t	impress	me	one	bit	Sam
comp.sys.ibm.pc.hardware,When	sw	is	delivered	you	will	often	always	get	360	k	diskettes	if	you	opt	for	the	5	1	4	inch	format	How	big	a	tage	of	existing	PC	XT	AT	PS2	s	have	these	low	capacity	drives	as	their	only	diskette	station	o	o	oOO	_	OOo
comp.sys.ibm.pc.hardware,I	have	a	486sx25	computer	with	a	105	Mg	Seagate	IDE	drive	and	a	controler	built	into	the	motherboard	I	want	to	add	a	SCSI	drive	a	quantum	prodrive	425F	425	MG	formatted	I	have	no	documentation	at	all	and	I	need	your	help	As	I	understand	it	here	is	the	process	of	adding	such	a	drive	Could	you	please	tell	me	if	I	m	right	1	Buy	a	SCSI	contoler	Which	one	I	know	Adaptec	is	good	but	they	are	kind	of	expensive	Are	there	any	good	boards	in	the	100	region	I	want	it	to	be	compatible	with	OS2	and	Unix	if	possible	Also	I	have	seen	on	the	net	that	there	are	SCSI	and	SCSI2	drives	Is	this	true	Does	the	adapter	need	to	be	the	same	as	the	drive	What	type	of	drive	is	the	quantum	2	connect	the	drive	to	the	adapter	via	a	SCSI	cable	and	the	power	cable	Do	i	have	to	worry	about	the	power	supply	I	think	I	have	200	watts	and	all	I	m	powering	are	two	floppies	and	the	seagate	drive	3	Setup	the	BIOS	to	recognize	the	drive	as	the	second	drive	What	type	of	drive	is	this	I	don	t	have	the	numbers	for	this	drive	4	Format	and	create	partitions	on	the	drive	Do	I	use	format	or	fdisk	I	think	that	IDE	drives	can	t	be	low	level	formatted	Is	it	the	same	with	SCSI	How	exactly	does	fdisk	work	I	have	a	reduced	msdos	5	0	manual	clone	obliges	and	there	is	no	mention	of	fdisk	Ideally	I	would	want	the	drive	partitioned	in	to	two	partitions	D	and	E	how	do	I	do	this	Well	that	seems	to	be	all	Is	there	anythiing	I	m	forgetting	Any	help	is	really	appreciated	I	m	lost	Eric
alt.atheism,Well	that	explains	some	things	I	posted	on	soc	religion	islam	with	an	attached	quote	by	Bobby	to	the	effect	that	all	atheists	are	lying	evil	scum	and	asked	if	it	was	a	commonly	held	idea	among	muslims	I	got	no	response	Asking	about	the	unknown	I	guess	Karl
alt.atheism,Hey	Glad	to	have	some	serious	and	constructive	contributors	in	this	newsgroup	I	agree	100	on	the	statement	above	you	might	argue	with	Bobby	for	eons	and	he	still	does	not	get	it	so	the	best	thing	is	to	spare	your	mental	resources	to	discuss	more	interesting	issues	Cheers	Kent
alt.atheism,Actually	my	atheism	is	based	on	ignorance	Ignorance	of	the	existence	of	any	god	Don	t	fall	into	the	atheists	don	t	believe	because	of	their	pride	mistake	Bob	Beauchaine	bobbe	vice	ICO	TEK	COM	They	said	that	Queens	could	stay	they	blew	the	Bronx	away	and	sank	Manhattan	out	at	sea
comp.sys.ibm.pc.hardware,Keith	I	had	a	problem	getting	256	colors	I	was	stuck	with	16	even	though	the	flex	stuff	said	I	was	at	1024	256	I	solved	it	by	entering	the	advanced	window	on	the	flex	program	pannel	and	changing	the	color	palette	Sorry	for	the	vaugeness	I	hope	it	helps	some	BTW	I	have	a	GW2000	66V	and	1M	ATI	GUP
comp.sys.ibm.pc.hardware,I	m	in	the	market	to	upgrade	my	BIOS	to	a	Phoenix	1	10	got	a	new	hard	disk	discovered	my	BIOS	doesn	t	have	a	type	47	and	I	would	like	know	where	I	can	purchase	one	of	these	things	I	checked	with	the	motherboard	manufacturer	for	the	curious	it	s	from	Mylex	and	hearing	the	60	figure	prompted	me	to	at	least	try	to	shop	around	Problem	is	I	don	t	know	where	to	shop	around	for	something	like	this	I	have	heard	that	there	s	a	BIOS	speciality	shop	in	the	South	Bay	and	it	s	been	alleged	that	they	advertise	in	the	MicroTimes	Did	find	the	MicroTimes	didn	t	find	the	ad	or	the	shop	So	can	anybody	help	me	out	on	this	quest	To	anybody	who	replies	to	this	Thanks	in	advance
alt.atheism,It	is	all	written	in	_The_Wholly_Babble	_the_Users_Guide_to_Invisible_	_Pink_Unicorns_	To	be	granted	faith	in	invisible	pink	unicorns	you	must	read	the	Babble	and	obey	what	is	written	in	it	To	obey	what	is	written	in	the	Babble	you	must	believe	that	doing	so	is	the	way	to	be	granted	faith	in	invisible	pink	unicorns	To	believe	that	obeying	what	is	written	in	the	Babble	leads	to	believing	in	invisible	pink	unicorns	you	must	essentially	believe	in	invisible	pink	unicorns	This	bit	of	circular	reasoning	begs	the	question	What	makes	obeying	different	from	believing
alt.atheism,Good	question	I	m	sure	some	biologist	could	answer	better	than	I	but	animals	brains	are	just	set	up	differently	Animals	can	be	trained	but	if	they	re	instincts	serve	them	well	there	is	no	reason	to	contradict	them
comp.sys.ibm.pc.hardware,I	have	a	486DX33	ISA	system	with	4	meg	I	am	using	a	Diamond	Speedstar	HiColor	video	card	with	1	meg	VRAM	and	a	standard	CTX	14	in	SVGA	monitor	When	I	am	running	Windows	and	I	have	overlapping	windows	say	an	application	overlapping	the	program	manager	window	and	I	close	the	active	application	window	erasure	is	very	slow	The	part	of	the	window	that	is	not	overlapping	is	erased	first	very	slowly	This	also	happens	when	I	iconify	an	application	The	HiColor	card	is	advertised	as	a	faster	than	standard	video	card	but	it	does	not	have	an	accelerator	chip	on	it	I	am	running	at	800x600x32k	Is	this	slow	speed	simply	to	be	expected	without	an	accelerator	chip	or	is	there	something	else	that	is	bottlenecking	the	system	that	I	am	unaware	of	Thanks
comp.sys.ibm.pc.hardware,This	chip	would	take	25ns	to	return	valid	data	after	being	issued	an	address	Refresh	time	none	for	SRAM	as	you	pointed	out	is	a	different	parameter	and	is	not	generally	referred	to	except	by	motherboard	designers
alt.atheism,The	corrupted	over	and	over	theory	is	pretty	weak	Comparison	of	the	current	hebrew	text	with	old	versions	and	translations	shows	that	the	text	has	in	fact	changed	very	little	over	a	space	of	some	two	millennia	This	shouldn	t	be	all	that	suprising	people	who	believe	in	a	text	in	this	manner	are	likely	to	makes	some	pains	to	make	good	copies	Tell	it	to	King	James	mate	C	Wingate	The	peace	of	God	it	is	no	peace	but	strife	closed	in	the	sod	mangoe	cs	umd	edu	Yet	brothers	pray	for	but	one	thing	tove	mangoe	the	marv	lous	peace	of	God
