inventory_id,store_id,item_id,lastupdate,quantity
1815,17,39,02/17/2013,85
1816,17,40,02/03/2011,13
1817,17,41,02/26/2009,26
1818,17,42,12/20/2008,43
1819,17,43,05/09/2014,77
1820,17,44,02/04/2015,16
1821,17,45,11/24/2006,40
1822,17,46,06/22/2014,94
1823,17,47,06/30/2015,56
1824,17,48,02/04/2009,105
1825,17,49,06/29/2015,33
1826,17,50,04/29/2015,78
1827,17,51,02/02/2010,10
1828,17,52,11/11/2013,87
1829,17,53,12/21/2008,87
1830,17,54,02/09/2009,45
1831,17,55,09/09/2012,66
1832,17,56,11/08/2013,5
1833,17,57,07/16/2015,12
1834,17,58,10/05/2013,101
1835,17,59,01/14/2008,3
1836,17,60,09/25/2007,97
1837,17,61,06/03/2015,90
1838,17,62,10/17/2011,41
1839,17,63,02/09/2013,109
1840,17,64,09/22/2010,81
1841,17,65,09/14/2007,15
1842,17,66,04/23/2009,52
1843,17,67,06/20/2011,63
1844,17,68,10/22/2009,108
1845,17,69,04/17/2013,79
1846,17,70,06/25/2009,30
1847,17,71,10/29/2008,43
1848,17,72,12/11/2013,57
1849,17,73,12/26/2013,36
1850,17,74,05/18/2014,101
1851,17,75,05/31/2014,92
1852,17,76,04/22/2013,43
1853,17,77,01/30/2014,68
1854,17,78,09/15/2013,58
1855,17,79,09/12/2011,68
1856,17,80,01/07/2015,54
1857,17,81,04/20/2010,34
1858,17,82,04/13/2012,75
1859,17,83,05/03/2008,57
1860,17,84,07/08/2012,57
1861,17,85,12/22/2007,44
1862,17,86,06/25/2007,24
1863,17,87,03/26/2007,11
1864,17,88,08/11/2015,103
1865,17,89,11/09/2013,68
1866,17,90,01/16/2012,47
1867,17,91,03/29/2011,19
1868,17,92,03/16/2007,51
1869,17,93,05/23/2011,9
1870,17,94,04/13/2013,110
1871,17,95,03/31/2011,42
1872,17,96,05/08/2007,96
1873,17,97,10/24/2015,4
1874,17,98,12/15/2009,58
1875,17,99,09/07/2007,21
1876,17,100,08/25/2007,85
1877,17,101,02/17/2012,109
1878,17,102,06/20/2012,19
1879,17,103,11/13/2011,26
1880,17,104,09/25/2008,48
1881,17,105,04/28/2008,23
1882,17,106,08/19/2008,64
1883,17,107,02/10/2007,34
1884,17,108,07/30/2015,25
1885,17,109,08/28/2014,52
1886,17,110,06/10/2012,101
1887,17,111,09/08/2013,42
1888,18,1,05/22/2008,35
1889,18,2,03/23/2007,60
1890,18,3,03/02/2011,92
1891,18,4,09/13/2014,30
1892,18,5,09/30/2007,97
1893,18,6,05/17/2012,74
1894,18,7,09/28/2014,86
1895,18,8,06/07/2013,69
1896,18,9,12/13/2011,17
1897,18,10,01/17/2010,12
1898,18,11,09/28/2014,70
1899,18,12,12/01/2010,50
1900,18,13,06/15/2008,71
1901,18,14,06/13/2011,109
1902,18,15,01/16/2013,3
1903,18,16,04/23/2015,49
1904,18,17,07/28/2009,22
1905,18,18,03/06/2007,86
1906,18,19,06/04/2009,9
1907,18,20,01/13/2009,87
1908,18,21,02/14/2014,54
1909,18,22,07/01/2007,53
1910,18,23,09/03/2007,52
1911,18,24,06/04/2007,4
1912,18,25,11/28/2011,32
1913,18,26,03/24/2011,12
1914,18,27,01/17/2012,35
1915,18,28,12/15/2006,3
1916,18,29,02/01/2012,4
1917,18,30,04/14/2008,4
1918,18,31,05/09/2012,33
1919,18,32,12/03/2009,77
1920,18,33,10/04/2010,16
1921,18,34,10/05/2011,40
1922,18,35,02/25/2010,84
1923,18,36,12/31/2014,2
1924,18,37,08/10/2010,4
1925,18,38,12/21/2010,34
1926,18,39,08/20/2015,8
1927,18,40,08/20/2012,33
1928,18,41,10/19/2015,9
1929,18,42,03/06/2009,5
1930,18,43,10/14/2015,55
1931,18,44,02/18/2012,1
1932,18,45,06/17/2008,6
1933,18,46,11/01/2015,1
1934,18,47,02/05/2009,7
1935,18,48,09/03/2008,5
1936,18,49,08/01/2015,123
1937,18,50,05/24/2012,10
1938,18,51,02/05/2012,9
1939,18,52,10/02/2015,200
1940,18,53,09/07/2012,9
1941,18,54,06/07/2015,10
1942,18,55,11/27/2010,43
1943,18,56,11/19/2007,6
1944,18,57,04/24/2014,44
1945,18,58,09/17/2013,6
1946,18,59,01/03/2009,44
1947,18,60,10/30/2011,2
1948,18,61,07/09/2013,1
1949,18,62,10/07/2008,35
1950,18,63,09/03/2014,45
1951,18,64,08/02/2010,9
1952,18,65,12/10/2011,1
1953,18,66,08/28/2008,8
1954,18,67,02/18/2010,31
1955,18,68,10/01/2015,5
1956,18,69,12/26/2007,4
1957,18,70,03/18/2009,35
1958,18,71,11/20/2011,9
1959,18,72,04/11/2013,434
1960,18,73,04/24/2015,4
1961,18,74,11/21/2011,66
1962,18,75,06/28/2010,4
1963,18,76,12/26/2008,56
1964,18,77,10/27/2009,6
1965,18,78,06/04/2015,7
1966,18,79,02/09/2009,57
1967,18,80,03/14/2013,5
1968,18,81,02/11/2013,34
1969,18,82,06/13/2014,7
1970,18,83,09/01/2010,55
1971,18,84,12/13/2012,5
1972,18,85,03/06/2012,10
1973,18,86,06/04/2009,7
1974,18,87,09/23/2013,10
1975,18,88,08/20/2014,8
1976,18,89,04/16/2009,97
1977,18,90,02/27/2013,2
1978,18,91,03/31/2011,7
1979,18,92,12/27/2012,10
1980,18,93,06/15/2011,10
1981,18,94,05/21/2012,8
1982,18,95,03/02/2011,1
1983,18,96,05/13/2010,2
1984,18,97,09/19/2011,4
1985,18,98,09/24/2008,34
1986,18,99,08/15/2015,8
1987,18,100,03/11/2008,33
1988,18,101,04/10/2014,9
1989,18,102,01/16/2012,5
1990,18,103,03/29/2011,55
1991,18,104,03/16/2007,1
1992,18,105,05/23/2011,6
1993,18,106,04/13/2013,1
1994,18,107,03/31/2011,7
1995,18,108,05/08/2007,5
1996,18,109,10/24/2015,123
1997,18,110,12/15/2009,10
1998,18,111,09/07/2007,9
1999,19,1,08/25/2007,200
2000,19,2,02/17/2012,9
2001,19,3,06/20/2012,10
2002,19,4,11/13/2011,1
2003,19,5,04/11/2012,6
2004,19,6,12/28/2014,9
2005,19,7,11/10/2013,3
2006,19,8,03/05/2012,10
2007,19,9,04/28/2008,6
2008,19,10,04/18/2007,3
2009,19,11,04/26/2011,8
2010,19,12,04/04/2009,6
2011,19,13,03/24/2008,5
2012,19,14,04/29/2013,10
2013,19,15,02/28/2010,7
2014,19,16,03/26/2010,10
2015,19,17,03/12/2008,8
2016,19,18,02/12/2015,2
2017,19,19,01/30/2014,2
2018,19,20,12/11/2009,13
2019,19,21,11/29/2010,10
2020,19,22,11/06/2010,10
2021,19,23,08/02/2015,8
2022,19,24,04/05/2013,98
2023,19,25,12/14/2009,2
2024,19,26,10/10/2010,8
2025,19,27,08/26/2007,1
2026,19,28,10/03/2013,8
2027,19,29,02/23/2014,6
2028,19,30,07/09/2014,65
2029,19,31,09/30/2008,5
2030,19,32,07/28/2013,61
2031,19,33,12/03/2010,152
2032,19,34,03/23/2010,185
2033,19,35,05/18/2009,1
2034,19,36,11/01/2015,7
2035,19,37,06/26/2015,61
2036,19,38,04/01/2014,152
2037,19,39,01/13/2007,185
2038,19,40,08/25/2010,251
2039,19,41,01/28/2008,124
2040,19,42,08/29/2009,109
2041,19,43,03/26/2015,169
2042,19,44,06/30/2008,172
2043,19,45,03/07/2010,84
2044,19,46,07/19/2011,63
2045,19,47,05/17/2012,35
2046,19,48,06/26/2011,218
2047,19,49,03/28/2011,15
2048,19,50,06/19/2010,53
2049,19,51,07/11/2009,77
2050,19,52,02/13/2015,206
2051,19,53,03/27/2008,1
2052,19,54,01/20/2010,14
2053,19,55,03/02/2015,101
2054,19,56,09/04/2014,74
2055,19,57,05/07/2015,276
2056,19,58,04/26/2009,64
2057,19,59,02/16/2012,116
2058,19,60,12/17/2006,290
2059,19,61,12/10/2010,4
2060,19,62,11/22/2009,90
2061,19,63,03/24/2012,25
2062,19,64,04/04/2009,113
2063,19,65,05/08/2015,102
2064,19,66,09/03/2011,183
2065,19,67,03/22/2008,88
2066,19,68,09/04/2015,134
2067,19,69,05/15/2013,284
2068,19,70,02/05/2007,36
2069,19,71,02/01/2013,108
2070,19,72,04/12/2008,55
2071,19,73,10/31/2015,5
2072,19,74,11/02/2014,10
2073,19,75,10/12/2013,7
2074,19,76,06/02/2012,10
2075,19,77,11/19/2009,8
2076,19,78,03/17/2010,97
2077,19,79,12/05/2007,2
2078,19,80,01/21/2013,7
2079,19,81,11/23/2009,10
2080,19,82,12/01/2010,10
2081,19,83,05/17/2008,8
2082,19,84,12/01/2008,1
2083,19,85,04/07/2015,2
2084,19,86,08/01/2012,4
2085,19,87,08/03/2009,34
2086,19,88,03/06/2015,8
2087,19,89,11/26/2012,33
2088,19,90,01/15/2012,9
2089,19,91,02/01/2013,5
2090,19,92,01/18/2011,55
2091,19,93,08/07/2007,1
2092,19,94,08/26/2014,6
2093,19,95,04/10/2007,1
2094,19,96,06/13/2013,7
2095,19,97,04/30/2009,5
2096,19,98,12/11/2010,123
2097,19,99,08/21/2015,10
2098,19,100,10/14/2012,9
2099,19,101,01/03/2015,200
2100,19,102,05/10/2010,9
2101,19,103,12/08/2012,10
2102,19,104,02/08/2008,1
2103,19,105,02/04/2009,6
2104,19,106,12/08/2012,269
2105,19,107,01/30/2008,158
2106,19,108,02/02/2013,188
2107,19,109,06/12/2015,40
2108,19,110,08/11/2008,129
2109,19,111,10/18/2010,83
2110,20,1,12/21/2009,236
2111,20,2,01/07/2012,259
2112,20,3,12/20/2008,137
2113,20,4,01/14/2011,112
2114,20,5,07/22/2009,86
2115,20,6,12/15/2013,137
2116,20,7,10/03/2011,52
2117,20,8,09/30/2008,16
2118,20,9,08/26/2007,9
2119,20,10,06/01/2009,142
2120,20,11,12/20/2010,226
2121,20,12,08/04/2015,288
2122,20,13,02/05/2011,121
2123,20,14,01/27/2011,38
2124,20,15,05/10/2015,55
2125,20,16,07/21/2010,5
2126,20,17,05/27/2009,10
2127,20,18,10/20/2013,7
2128,20,19,01/24/2007,10
2129,20,20,05/11/2014,8
2130,20,21,09/14/2009,97
2131,20,22,04/09/2007,2
2132,20,23,06/10/2008,7
2133,20,24,05/22/2009,10
2134,20,25,06/08/2009,10
2135,20,26,08/16/2013,8
2136,20,27,01/24/2010,1
2137,20,28,09/25/2013,2
2138,20,29,03/18/2010,4
2139,20,30,12/26/2013,34
2140,20,31,08/03/2007,8
2141,20,32,12/17/2009,33
2142,20,33,07/28/2011,9
2143,20,34,11/06/2009,5
2144,20,35,01/23/2013,55
2145,20,36,05/22/2014,1
2146,20,37,12/10/2009,6
2147,20,38,01/12/2012,1
2148,20,39,11/20/2006,7
2149,20,40,02/05/2014,5
2150,20,41,09/12/2014,123
2151,20,42,11/05/2008,10
2152,20,43,03/21/2009,9
2153,20,44,03/21/2015,200
2154,20,45,03/29/2011,9
2155,20,46,03/16/2007,10
2156,20,47,05/23/2011,1
2157,20,48,04/13/2013,6
2158,20,49,03/31/2011,77
2159,20,50,05/08/2007,206
2160,20,51,10/24/2015,169
2161,20,52,12/15/2009,172
2162,20,53,09/07/2007,84
2163,20,54,08/25/2007,63
2164,20,55,02/17/2012,35
2165,20,56,06/20/2012,218
2166,20,57,11/13/2011,15
2167,20,58,09/25/2008,53
2168,20,59,04/28/2008,77
2169,20,60,08/19/2008,206
2170,20,61,02/10/2007,1
2171,20,62,07/30/2015,14
2172,20,63,08/28/2014,101
2173,20,64,06/10/2012,74
2174,20,65,09/08/2013,276
2175,20,66,05/22/2008,64
2176,20,67,02/16/2013,116
2177,20,68,02/09/2012,290
2178,20,69,07/03/2009,4
2179,20,70,10/21/2009,90
2180,20,71,06/12/2010,25
2181,20,72,05/04/2015,113
2182,20,73,03/23/2011,102
2183,20,74,01/29/2011,183
2184,20,75,09/12/2012,88
2185,20,76,10/24/2014,134
2186,20,77,08/22/2009,284
2187,20,78,02/23/2009,36
2188,20,79,11/20/2007,108
2189,20,80,10/07/2014,135
2190,20,81,06/14/2008,210
2191,20,82,11/14/2011,199
2192,20,83,04/30/2013,146
2193,20,84,06/20/2011,197
2194,20,85,06/23/2010,197
2195,20,86,08/13/2008,160
2196,20,87,01/11/2013,283
2197,20,88,03/27/2014,289
2198,20,89,05/10/2007,104
2199,20,90,06/02/2007,76
2200,20,91,02/02/2010,96
2201,20,92,03/03/2015,217
2202,20,93,10/07/2008,16
2203,20,94,12/05/2006,83
2204,20,95,09/25/2014,207
2205,20,96,11/16/2013,122
2206,20,97,04/06/2012,195
2207,20,98,04/04/2013,21
2208,20,99,01/07/2009,69
2209,20,100,02/21/2009,107
2210,20,101,10/29/2013,169
2211,20,102,03/17/2012,122
2212,20,103,05/18/2009,289
2213,20,104,12/21/2006,4
2214,20,105,09/06/2008,263
2215,20,106,04/18/2012,259
2216,20,107,08/08/2008,156
2217,20,108,06/02/2007,21
2218,20,109,12/06/2006,67
2219,20,110,09/22/2008,262
2220,20,111,03/05/2014,171
2221,21,1,02/26/2007,220
2222,21,2,11/26/2014,13
2223,21,3,09/23/2015,269
2224,21,4,10/14/2011,158
2225,21,5,12/13/2014,188
2226,21,6,04/07/2012,40
2227,21,7,03/05/2011,129
2228,21,8,07/17/2014,83
2229,21,9,02/06/2007,236
2230,21,10,05/11/2015,259
2231,21,11,07/15/2013,137
2232,21,12,09/19/2012,112
2233,21,13,06/22/2012,86
2234,21,14,04/16/2010,137
2235,21,15,02/21/2012,52
2236,21,16,06/01/2012,16
2237,21,17,05/16/2007,9
2238,21,18,08/30/2009,142
2239,21,19,04/18/2014,226
2240,21,20,09/29/2010,288
2241,21,21,07/26/2013,121
2242,21,22,09/08/2015,38
2243,21,23,11/06/2011,251
2244,21,24,04/19/2007,262
2245,21,25,12/16/2010,197
2246,21,26,04/05/2012,240
2247,21,27,10/20/2014,59
2248,21,28,05/24/2008,103
2249,21,29,02/14/2012,28
2250,21,30,03/04/2013,280
2251,21,31,02/17/2013,157
2252,21,32,02/03/2011,254
2253,21,33,02/26/2009,243
2254,21,34,12/20/2008,94
2255,21,35,05/09/2014,56
2256,21,36,02/04/2015,105
2257,21,37,11/24/2006,33
2258,21,38,06/22/2014,78
2259,21,39,06/30/2015,10
2260,21,40,02/04/2009,87
2261,21,41,06/29/2015,87
2262,21,42,04/29/2015,45
2263,21,43,02/02/2010,66
2264,21,44,11/11/2013,5
2265,21,45,12/21/2008,12
2266,21,46,02/09/2009,101
2267,21,47,09/09/2012,3
2268,21,48,11/08/2013,97
2269,21,49,07/16/2015,90
2270,21,50,10/05/2013,41
2271,21,51,01/14/2008,109
2272,21,52,09/25/2007,81
2273,21,53,06/03/2015,15
2274,21,54,10/17/2011,52
2275,21,55,02/09/2013,63
2276,21,56,09/22/2010,108
2277,21,57,09/14/2007,79
2278,21,58,04/23/2009,30
2279,21,59,06/20/2011,43
2280,21,60,10/22/2009,57
2281,21,61,04/17/2013,36
2282,21,62,06/25/2009,101
2283,21,63,10/29/2008,92
2284,21,64,12/11/2013,43
2285,21,65,12/26/2013,68
2286,21,66,05/18/2014,58
2287,21,67,05/31/2014,68
2288,21,68,04/22/2013,54
2289,21,69,01/30/2014,34
2290,21,70,09/15/2013,75
2291,21,71,09/12/2011,57
2292,21,72,01/07/2015,57
2293,21,73,04/20/2010,44
2294,21,74,04/13/2012,24
2295,21,75,05/03/2008,11
2296,21,76,07/08/2012,103
2297,21,77,12/22/2007,68
2298,21,78,06/25/2007,47
2299,21,79,03/26/2007,19
2300,21,80,08/11/2015,51
2301,21,81,11/09/2013,9
2302,21,82,01/16/2012,110
2303,21,83,03/29/2011,42
2304,21,84,03/16/2007,96
2305,21,85,05/23/2011,4
2306,21,86,04/13/2013,58
2307,21,87,03/31/2011,21
2308,21,88,05/08/2007,85
2309,21,89,10/24/2015,109
2310,21,90,12/15/2009,19
2311,21,91,09/07/2007,26
2312,21,92,08/25/2007,48
2313,21,93,02/17/2012,23
2314,21,94,06/20/2012,64
2315,21,95,11/13/2011,34
2316,21,96,09/25/2008,25
2317,21,97,04/28/2008,52
2318,21,98,08/19/2008,101
2319,21,99,02/10/2007,42
2320,21,100,07/30/2015,35
2321,21,101,08/28/2014,60
2322,21,102,06/10/2012,92
2323,21,103,09/08/2013,30
2324,21,104,05/22/2008,97
2325,21,105,03/23/2007,74
2326,21,106,03/02/2011,86
2327,21,107,09/13/2014,69
2328,21,108,09/30/2007,17
2329,21,109,05/17/2012,12
2330,21,110,09/28/2014,70
2331,21,111,06/07/2013,50
2332,22,1,12/13/2011,71
2333,22,2,01/17/2010,109
2334,22,3,09/28/2014,3
2335,22,4,12/01/2010,49
2336,22,5,06/15/2008,56
2337,22,6,06/13/2011,86
2338,22,7,01/16/2013,98
2339,22,8,04/23/2015,87
2340,22,9,07/28/2009,54
2341,22,10,03/06/2007,53
2342,22,11,06/04/2009,53
2343,22,12,01/13/2009,22
2344,22,13,02/14/2014,67
2345,22,14,07/01/2007,61
2346,22,15,09/03/2007,35
2347,22,16,06/04/2007,85
2348,22,17,11/28/2011,13
2349,22,18,03/24/2011,26
2350,22,19,01/17/2012,43
2351,22,20,12/15/2006,77
2352,22,21,02/01/2012,16
2353,22,22,04/14/2008,40
2354,22,23,05/09/2012,0
2355,22,24,12/03/2009,94
2356,22,25,10/04/2010,56
2357,22,26,10/05/2011,105
2358,22,27,02/25/2010,33
2359,22,28,12/31/2014,78
2360,22,29,08/10/2010,10
2361,22,30,12/21/2010,87
2362,22,31,08/20/2015,87
2363,22,32,08/20/2012,45
2364,22,33,10/19/2015,66
2365,22,34,03/06/2009,5
2366,22,35,10/14/2015,12
2367,22,36,02/18/2012,101
2368,22,37,06/17/2008,3
2369,22,38,11/01/2015,97
2370,22,39,02/05/2009,90
2371,22,40,09/03/2008,41
2372,22,41,08/01/2015,109
2373,22,42,05/24/2012,81
2374,22,43,02/05/2012,15
2375,22,44,10/02/2015,52
2376,22,45,09/07/2012,63
2377,22,46,06/07/2015,108
2378,22,47,11/27/2010,79
2379,22,48,11/19/2007,30
2380,22,49,04/24/2014,43
2381,22,50,09/17/2013,0
2382,22,51,01/03/2009,36
2383,22,52,10/30/2011,101
2384,22,53,07/09/2013,92
2385,22,54,10/07/2008,43
2386,22,55,09/03/2014,68
2387,22,56,08/02/2010,58
2388,22,57,12/10/2011,68
2389,22,58,08/28/2008,54
2390,22,59,02/18/2010,34
2391,22,60,10/01/2015,75
2392,22,61,12/26/2007,57
2393,22,62,03/18/2009,57
2394,22,63,11/20/2011,44
2395,22,64,04/11/2013,24
2396,22,65,04/24/2015,11
2397,22,66,11/21/2011,103
2398,22,67,06/28/2010,68
2399,22,68,12/26/2008,47
2400,22,69,10/27/2009,0
2401,22,70,06/04/2015,51
2402,22,71,02/09/2009,9
2403,22,72,03/14/2013,110
2404,22,73,02/11/2013,42
2405,22,74,06/13/2014,96
2406,22,75,09/01/2010,4
2407,22,76,12/13/2012,58
2408,22,77,03/06/2012,21
2409,22,78,06/04/2009,85
2410,22,79,09/23/2013,109
2411,22,80,08/20/2014,19
2412,22,81,04/16/2009,26
2413,22,82,02/27/2013,48
2414,22,83,03/31/2011,23
2415,22,84,12/27/2012,64
2416,22,85,06/15/2011,34
2417,22,86,05/21/2012,25
2418,22,87,03/02/2011,52
2419,22,88,05/13/2010,101
2420,22,89,09/19/2011,42
2421,22,90,09/24/2008,35
2422,22,91,08/15/2015,60
2423,22,92,03/11/2008,92
2424,22,93,04/10/2014,30
2425,22,94,01/16/2012,97
2426,22,95,03/29/2011,74
2427,22,96,03/16/2007,86
2428,22,97,05/23/2011,69
2429,22,98,04/13/2013,17
2430,22,99,03/31/2011,12
2431,22,100,05/08/2007,70
2432,22,101,10/24/2015,50
2433,22,102,12/15/2009,71
2434,22,103,09/07/2007,109
2435,22,104,08/25/2007,3
2436,22,105,02/17/2012,49
2437,22,106,06/20/2012,56
2438,22,107,11/13/2011,86
2439,22,108,04/10/2014,98
2440,22,109,01/16/2012,87
2441,22,110,03/29/2011,54
2442,22,111,03/16/2007,53
2443,23,1,05/23/2011,53
2444,23,2,04/13/2013,22
2445,23,3,03/31/2011,67
2446,23,4,05/08/2007,61
2447,23,5,10/24/2015,35
2448,23,6,12/15/2009,85
2449,23,7,09/07/2007,13
2450,23,8,08/25/2007,26
2451,23,9,02/17/2012,43
2452,23,10,06/20/2012,77
2453,23,11,11/13/2011,16
2454,23,12,04/11/2012,40
2455,23,13,12/28/2014,94
2456,23,14,11/10/2013,56
2457,23,15,03/05/2012,105
2458,23,16,04/28/2008,33
2459,23,17,04/18/2007,78
2460,23,18,04/26/2011,10
2461,23,19,04/04/2009,87
2462,23,20,03/24/2008,87
2463,23,21,04/29/2013,45
2464,23,22,02/28/2010,66
2465,23,23,03/26/2010,5
2466,23,24,03/12/2008,12
2467,23,25,02/12/2015,101
2468,23,26,01/30/2014,3
2469,23,27,12/11/2009,97
2470,23,28,11/29/2010,90
2471,23,29,11/06/2010,41
2472,23,30,08/02/2015,109
2473,23,31,04/05/2013,81
2474,23,32,12/14/2009,15
2475,23,33,03/29/2011,52
2476,23,34,03/16/2007,63
2477,23,35,05/23/2011,108
2478,23,36,04/13/2013,79
2479,23,37,03/31/2011,30
2480,23,38,05/08/2007,43
2481,23,39,10/24/2015,57
2482,23,40,12/15/2009,36
2483,23,41,09/07/2007,101
2484,23,42,08/25/2007,92
2485,23,43,02/17/2012,43
2486,23,44,06/20/2012,68
2487,23,45,11/13/2011,58
2488,23,46,04/11/2012,68
2489,23,47,12/28/2014,54
2490,23,48,11/10/2013,34
2491,23,49,03/05/2012,75
2492,23,50,04/28/2008,57
2493,23,51,04/18/2007,57
2494,23,52,04/26/2011,44
2495,23,53,04/04/2009,24
2496,23,54,03/24/2008,11
2497,23,55,04/29/2013,103
2498,23,56,02/28/2010,68
2499,23,57,03/26/2010,47
2500,23,58,03/12/2008,19
2501,23,59,02/12/2015,51
2502,23,60,01/30/2014,9
2503,23,61,12/11/2009,110
2504,23,62,11/29/2010,42
2505,23,63,11/06/2010,96
2506,23,64,08/02/2015,4
2507,23,65,04/05/2013,58
2508,23,66,12/14/2009,21
2509,23,67,10/10/2010,85
2510,23,68,08/26/2007,109
2511,23,69,10/03/2013,19
2512,23,70,02/23/2014,26
2513,23,71,07/09/2014,48
2514,23,72,09/30/2008,23
2515,23,73,07/28/2013,64
2516,23,74,12/03/2010,34
2517,23,75,03/23/2010,25
2518,23,76,05/18/2009,52
2519,23,77,11/01/2015,101
2520,23,78,06/26/2015,42
2521,23,79,04/01/2014,35
2522,23,80,01/13/2007,60
2523,23,81,08/25/2010,92
2524,23,82,01/28/2008,30
2525,23,83,08/29/2009,97
2526,23,84,03/26/2015,74
2527,23,85,06/30/2008,86
2528,23,86,03/07/2010,69
2529,23,87,07/19/2011,17
2530,23,88,05/17/2012,12
2531,23,89,06/26/2011,70
2532,23,90,03/28/2011,50
2533,23,91,06/19/2010,71
2534,23,92,07/11/2009,109
2535,23,93,02/13/2015,3
2536,23,94,03/27/2008,49
2537,23,95,01/20/2010,56
2538,23,96,03/02/2015,86
2539,23,97,09/04/2014,98
2540,23,98,05/07/2015,87
2541,23,99,04/26/2009,54
2542,23,100,02/16/2012,53
2543,23,101,12/17/2006,53
2544,23,102,12/10/2010,22
2545,23,103,11/22/2009,67
2546,23,104,03/24/2012,61
2547,23,105,04/04/2009,35
2548,23,106,05/08/2015,85
2549,23,107,09/03/2011,13
2550,23,108,03/22/2008,26
2551,23,109,09/04/2015,43
2552,23,110,05/15/2013,77
2553,23,111,02/05/2007,16
2554,24,1,02/01/2013,40
2555,24,2,04/12/2008,69
2556,24,3,10/31/2015,17
2557,24,4,11/02/2014,12
2558,24,5,10/12/2013,70
2559,24,6,06/02/2012,50
2560,24,7,11/19/2009,71
2561,24,8,03/17/2010,109
2562,24,9,12/05/2007,3
2563,24,10,01/21/2013,49
2564,24,11,11/23/2009,22
2565,24,12,12/01/2010,86
2566,24,13,05/17/2008,9
2567,24,14,12/01/2008,87
2568,24,15,04/07/2015,54
2569,24,16,08/01/2012,53
2570,24,17,08/03/2009,52
2571,24,18,03/06/2015,4
2572,24,19,11/26/2012,32
2573,24,20,01/15/2012,12
2574,24,21,02/01/2013,35
2575,24,22,01/18/2011,3
2576,24,23,08/07/2007,4
2577,24,24,08/26/2014,4
2578,24,25,04/10/2007,33
2579,24,26,06/13/2013,77
2580,24,27,04/30/2009,16
2581,24,28,12/11/2010,40
2582,24,29,08/21/2015,84
2583,24,30,10/14/2012,2
2584,24,31,01/03/2015,4
2585,24,32,05/10/2010,34
2586,24,33,12/08/2012,8
2587,24,34,02/08/2008,33
2588,24,35,02/04/2009,9
2589,24,36,12/08/2012,5
2590,24,37,01/30/2008,55
2591,24,38,02/02/2013,1
2592,24,39,06/12/2015,6
2593,24,40,08/11/2008,1
2594,24,41,10/18/2010,7
2595,24,42,12/21/2009,5
2596,24,43,01/07/2012,123
2597,24,44,12/20/2008,10
2598,24,45,01/14/2011,9
2599,24,46,07/22/2009,200
2600,24,47,12/15/2013,9
2601,24,48,10/03/2011,10
2602,24,49,09/30/2008,43
2603,24,50,08/26/2007,6
2604,24,51,06/01/2009,44
2605,24,52,12/20/2010,6
2606,24,53,08/04/2015,44
2607,24,54,02/05/2011,2
2608,24,55,01/27/2011,1
2609,24,56,05/10/2015,35
2610,24,57,07/21/2010,45
2611,24,58,05/27/2009,9
2612,24,59,10/20/2013,1
2613,24,60,01/24/2007,8
2614,24,61,05/11/2014,31
2615,24,62,09/14/2009,5
2616,24,63,04/09/2007,4
2617,24,64,06/10/2008,35
2618,24,65,05/22/2009,9
2619,24,66,06/08/2009,434
2620,24,67,08/16/2013,4
2621,24,68,01/24/2010,66
2622,24,69,09/25/2013,4
2623,24,70,03/18/2010,56
2624,24,71,12/26/2013,6
2625,24,72,08/03/2007,7
2626,24,73,12/17/2009,57
2627,24,74,07/28/2011,5
2628,24,75,11/06/2009,34
2629,24,76,01/23/2013,7
2630,24,77,05/22/2014,55
2631,24,78,12/10/2009,5
2632,24,79,01/12/2012,10
2633,24,80,11/20/2006,7
2634,24,81,02/05/2014,10
2635,24,82,09/12/2014,8
2636,24,83,11/05/2008,97
2637,24,84,03/21/2009,2
2638,24,85,03/21/2015,7
2639,24,86,03/29/2011,10
2640,24,87,03/16/2007,10
2641,24,88,05/23/2011,8
2642,24,89,04/13/2013,1
2643,24,90,03/31/2011,2
2644,24,91,05/08/2007,4
2645,24,92,10/24/2015,34
2646,24,93,12/15/2009,8
2647,24,94,09/07/2007,33
2648,24,95,08/25/2007,9
2649,24,96,02/17/2012,5
2650,24,97,06/20/2012,55
2651,24,98,11/13/2011,1
2652,24,99,09/25/2008,6
2653,24,100,04/28/2008,1
2654,24,101,08/19/2008,7
2655,24,102,02/10/2007,5
2656,24,103,07/30/2015,123
2657,24,104,08/28/2014,10
2658,24,105,06/10/2012,9
2659,24,106,09/08/2013,200
2660,24,107,05/22/2008,9
2661,24,108,02/16/2013,10
2662,24,109,02/09/2012,1
2663,24,110,07/03/2009,6
2664,24,111,10/21/2009,9
2665,25,1,06/12/2010,3
2666,25,2,05/04/2015,10
2667,25,3,03/23/2011,6
2668,25,4,01/29/2011,3
2669,25,5,09/12/2012,8
2670,25,6,10/24/2014,6
2671,25,7,08/22/2009,5
2672,25,8,02/23/2009,10
2673,25,9,11/20/2007,7
2674,25,10,10/07/2014,10
2675,25,11,06/14/2008,8
2676,25,12,11/14/2011,2
2677,25,13,04/30/2013,2
2678,25,14,06/20/2011,13
2679,25,15,06/23/2010,10
2680,25,16,08/13/2008,10
2681,25,17,01/11/2013,8
2682,25,18,03/27/2014,98
2683,25,19,05/10/2007,2
2684,25,20,06/02/2007,8
2685,25,21,02/02/2010,1
2686,25,22,03/03/2015,8
2687,25,23,10/07/2008,6
